user_id,last_buy_date,F,R,R_Score,F_Score,用户标签
1015526,2017-11-26,1,7,1,1,挽留用户
1015531,2017-11-27,1,6,1,1,挽留用户
1015532,2017-11-28,1,5,2,1,挽留用户
1015540,2017-12-02,4,1,4,3,价值用户
1015563,2017-11-28,1,5,2,1,挽留用户
1015567,2017-12-02,1,1,4,1,发展用户
1015595,2017-12-02,6,1,4,4,价值用户
101561,2017-12-02,1,1,4,1,发展用户
1015617,2017-11-27,3,6,1,3,保持用户
1015622,2017-11-28,4,5,2,3,保持用户
1015624,2017-12-02,6,1,4,4,价值用户
1015638,2017-12-02,2,1,4,2,发展用户
101570,2017-12-01,3,2,3,3,价值用户
1015729,2017-12-01,5,2,3,3,价值用户
1015743,2017-11-29,1,4,2,1,挽留用户
1015746,2017-11-29,5,4,2,3,保持用户
101575,2017-11-27,1,6,1,1,挽留用户
1015771,2017-12-03,2,0,5,2,发展用户
1015773,2017-11-28,2,5,2,2,挽留用户
1015797,2017-12-03,7,0,5,4,价值用户
1015802,2017-11-28,2,5,2,2,挽留用户
1015814,2017-11-27,3,6,1,3,保持用户
1015824,2017-11-29,2,4,2,2,挽留用户
1015829,2017-11-29,1,4,2,1,挽留用户
1015966,2017-12-03,3,0,5,3,价值用户
1015975,2017-12-03,3,0,5,3,价值用户
1015991,2017-12-02,1,1,4,1,发展用户
1016004,2017-11-27,2,6,1,2,挽留用户
1016006,2017-11-27,1,6,1,1,挽留用户
1016043,2017-12-03,1,0,5,1,发展用户
1016049,2017-12-01,2,2,3,2,发展用户
1016084,2017-11-29,4,4,2,3,保持用户
1016111,2017-12-02,1,1,4,1,发展用户
1016125,2017-11-27,2,6,1,2,挽留用户
101619,2017-11-29,8,4,2,4,保持用户
10162,2017-11-26,1,7,1,1,挽留用户
1016244,2017-11-30,2,3,3,2,发展用户
1016315,2017-11-29,3,4,2,3,保持用户
1016335,2017-12-02,5,1,4,3,价值用户
1016336,2017-12-02,1,1,4,1,发展用户
1016345,2017-12-02,1,1,4,1,发展用户
101638,2017-11-25,1,8,1,1,挽留用户
1016424,2017-12-03,3,0,5,3,价值用户
1016428,2017-12-02,2,1,4,2,发展用户
1016435,2017-11-29,4,4,2,3,保持用户
1016476,2017-12-02,2,1,4,2,发展用户
1016540,2017-12-03,1,0,5,1,发展用户
1016582,2017-12-03,6,0,5,4,价值用户
1016641,2017-11-30,3,3,3,3,价值用户
1016665,2017-11-25,1,8,1,1,挽留用户
1016666,2017-12-01,6,2,3,4,价值用户
101668,2017-11-26,1,7,1,1,挽留用户
1016681,2017-11-27,1,6,1,1,挽留用户
1016699,2017-12-02,5,1,4,3,价值用户
1016747,2017-12-03,6,0,5,4,价值用户
1016799,2017-12-01,2,2,3,2,发展用户
1016808,2017-11-29,2,4,2,2,挽留用户
1016836,2017-12-02,1,1,4,1,发展用户
1016845,2017-12-02,2,1,4,2,发展用户
1016847,2017-11-30,1,3,3,1,发展用户
1016858,2017-12-03,7,0,5,4,价值用户
1016912,2017-11-29,23,4,2,5,保持用户
1016941,2017-11-27,2,6,1,2,挽留用户
1016957,2017-12-01,5,2,3,3,价值用户
1016991,2017-12-02,6,1,4,4,价值用户
1016993,2017-12-01,2,2,3,2,发展用户
1016996,2017-11-30,2,3,3,2,发展用户
1017107,2017-12-03,1,0,5,1,发展用户
1017108,2017-12-02,2,1,4,2,发展用户
1017166,2017-11-28,1,5,2,1,挽留用户
1017175,2017-12-02,2,1,4,2,发展用户
1017219,2017-11-28,3,5,2,3,保持用户
1017245,2017-12-03,3,0,5,3,价值用户
1017277,2017-11-30,2,3,3,2,发展用户
1017282,2017-11-28,2,5,2,2,挽留用户
1017284,2017-11-30,3,3,3,3,价值用户
1017304,2017-11-27,2,6,1,2,挽留用户
1017330,2017-12-03,3,0,5,3,价值用户
1017384,2017-11-26,2,7,1,2,挽留用户
1017405,2017-12-01,2,2,3,2,发展用户
101741,2017-12-02,6,1,4,4,价值用户
101744,2017-12-03,4,0,5,3,价值用户
1017467,2017-11-29,2,4,2,2,挽留用户
1017554,2017-12-03,4,0,5,3,价值用户
1017562,2017-12-02,1,1,4,1,发展用户
1017584,2017-12-02,1,1,4,1,发展用户
1017585,2017-11-29,2,4,2,2,挽留用户
1017631,2017-12-03,1,0,5,1,发展用户
101767,2017-12-03,1,0,5,1,发展用户
1017725,2017-12-03,1,0,5,1,发展用户
1017769,2017-12-02,8,1,4,4,价值用户
1017771,2017-12-03,1,0,5,1,发展用户
1017806,2017-11-28,1,5,2,1,挽留用户
101784,2017-12-01,2,2,3,2,发展用户
1017883,2017-12-01,2,2,3,2,发展用户
1017893,2017-12-02,1,1,4,1,发展用户
101790,2017-12-03,4,0,5,3,价值用户
1017908,2017-12-03,5,0,5,3,价值用户
1017926,2017-12-03,2,0,5,2,发展用户
1017946,2017-12-01,6,2,3,4,价值用户
1018002,2017-12-03,2,0,5,2,发展用户
101832,2017-12-03,21,0,5,5,价值用户
101875,2017-12-01,5,2,3,3,价值用户
101881,2017-12-03,3,0,5,3,价值用户
101931,2017-12-03,1,0,5,1,发展用户
101989,2017-12-01,1,2,3,1,发展用户
101994,2017-11-27,2,6,1,2,挽留用户
102027,2017-12-01,2,2,3,2,发展用户
102042,2017-11-28,3,5,2,3,保持用户
102059,2017-12-03,2,0,5,2,发展用户
102083,2017-12-02,1,1,4,1,发展用户
102111,2017-12-03,3,0,5,3,价值用户
102115,2017-11-28,2,5,2,2,挽留用户
102117,2017-11-30,4,3,3,3,价值用户
102124,2017-11-30,2,3,3,2,发展用户
102127,2017-12-02,3,1,4,3,价值用户
102163,2017-12-03,5,0,5,3,价值用户
10217,2017-12-03,5,0,5,3,价值用户
102220,2017-11-29,8,4,2,4,保持用户
102236,2017-11-29,2,4,2,2,挽留用户
102286,2017-12-03,1,0,5,1,发展用户
102321,2017-12-01,5,2,3,3,价值用户
102325,2017-12-02,2,1,4,2,发展用户
102326,2017-11-29,1,4,2,1,挽留用户
102328,2017-11-27,4,6,1,3,保持用户
102329,2017-11-28,1,5,2,1,挽留用户
102360,2017-11-30,4,3,3,3,价值用户
102376,2017-12-02,3,1,4,3,价值用户
102388,2017-12-01,7,2,3,4,价值用户
102456,2017-11-30,8,3,3,4,价值用户
10251,2017-12-01,5,2,3,3,价值用户
102520,2017-12-01,3,2,3,3,价值用户
102526,2017-11-28,1,5,2,1,挽留用户
10253,2017-11-30,2,3,3,2,发展用户
102561,2017-11-28,1,5,2,1,挽留用户
102632,2017-12-03,9,0,5,4,价值用户
102647,2017-12-03,1,0,5,1,发展用户
102720,2017-12-03,2,0,5,2,发展用户
102734,2017-12-01,5,2,3,3,价值用户
102779,2017-12-03,1,0,5,1,发展用户
102802,2017-11-30,6,3,3,4,价值用户
102861,2017-12-02,3,1,4,3,价值用户
102884,2017-12-03,37,0,5,5,价值用户
102885,2017-12-03,2,0,5,2,发展用户
102930,2017-11-28,2,5,2,2,挽留用户
102954,2017-11-29,1,4,2,1,挽留用户
10299,2017-12-02,3,1,4,3,价值用户
103001,2017-11-29,2,4,2,2,挽留用户
103003,2017-11-27,6,6,1,4,保持用户
103042,2017-11-29,1,4,2,1,挽留用户
103046,2017-12-03,1,0,5,1,发展用户
103060,2017-11-30,1,3,3,1,发展用户
103120,2017-12-03,2,0,5,2,发展用户
103127,2017-12-01,5,2,3,3,价值用户
103158,2017-11-27,1,6,1,1,挽留用户
103160,2017-12-03,1,0,5,1,发展用户
103187,2017-11-25,2,8,1,2,挽留用户
103226,2017-11-30,6,3,3,4,价值用户
103268,2017-12-01,5,2,3,3,价值用户
103304,2017-12-02,5,1,4,3,价值用户
103308,2017-11-27,5,6,1,3,保持用户
103344,2017-12-03,2,0,5,2,发展用户
103345,2017-12-03,3,0,5,3,价值用户
103364,2017-11-26,2,7,1,2,挽留用户
103367,2017-11-25,1,8,1,1,挽留用户
103369,2017-12-01,4,2,3,3,价值用户
103446,2017-12-02,3,1,4,3,价值用户
103461,2017-12-02,3,1,4,3,价值用户
103466,2017-11-30,1,3,3,1,发展用户
103469,2017-12-02,3,1,4,3,价值用户
103493,2017-12-03,5,0,5,3,价值用户
103506,2017-12-02,1,1,4,1,发展用户
103518,2017-12-02,1,1,4,1,发展用户
103530,2017-12-03,2,0,5,2,发展用户
103546,2017-12-02,1,1,4,1,发展用户
103584,2017-12-01,1,2,3,1,发展用户
103626,2017-11-30,1,3,3,1,发展用户
103633,2017-11-28,1,5,2,1,挽留用户
103727,2017-12-02,1,1,4,1,发展用户
103754,2017-11-26,1,7,1,1,挽留用户
103772,2017-12-02,2,1,4,2,发展用户
103790,2017-12-02,7,1,4,4,价值用户
103794,2017-12-02,3,1,4,3,价值用户
103807,2017-11-30,1,3,3,1,发展用户
103813,2017-11-26,1,7,1,1,挽留用户
103858,2017-11-30,2,3,3,2,发展用户
103882,2017-12-01,7,2,3,4,价值用户
103902,2017-11-29,6,4,2,4,保持用户
103940,2017-12-03,10,0,5,4,价值用户
103950,2017-11-30,1,3,3,1,发展用户
103963,2017-12-01,4,2,3,3,价值用户
103969,2017-12-02,3,1,4,3,价值用户
103984,2017-11-25,1,8,1,1,挽留用户
104034,2017-11-25,1,8,1,1,挽留用户
104039,2017-12-03,7,0,5,4,价值用户
104192,2017-11-28,5,5,2,3,保持用户
104195,2017-11-30,2,3,3,2,发展用户
104227,2017-12-03,3,0,5,3,价值用户
104236,2017-12-03,1,0,5,1,发展用户
104299,2017-12-03,1,0,5,1,发展用户
104301,2017-12-01,2,2,3,2,发展用户
10435,2017-12-01,2,2,3,2,发展用户
104465,2017-12-03,2,0,5,2,发展用户
104490,2017-12-03,2,0,5,2,发展用户
104500,2017-12-01,3,2,3,3,价值用户
104521,2017-12-02,1,1,4,1,发展用户
104617,2017-12-03,2,0,5,2,发展用户
104618,2017-11-30,2,3,3,2,发展用户
104632,2017-11-27,3,6,1,3,保持用户
104644,2017-12-02,2,1,4,2,发展用户
104698,2017-11-26,2,7,1,2,挽留用户
104719,2017-12-03,3,0,5,3,价值用户
104725,2017-12-02,2,1,4,2,发展用户
104820,2017-11-29,3,4,2,3,保持用户
104843,2017-12-01,1,2,3,1,发展用户
104844,2017-12-03,1,0,5,1,发展用户
104866,2017-12-01,12,2,3,5,价值用户
104882,2017-12-01,2,2,3,2,发展用户
104884,2017-11-30,3,3,3,3,价值用户
104958,2017-12-03,3,0,5,3,价值用户
104995,2017-12-02,4,1,4,3,价值用户
104998,2017-11-30,2,3,3,2,发展用户
1050,2017-11-30,4,3,3,3,价值用户
105004,2017-12-03,9,0,5,4,价值用户
105008,2017-12-03,4,0,5,3,价值用户
105071,2017-11-29,1,4,2,1,挽留用户
105087,2017-12-02,8,1,4,4,价值用户
105140,2017-12-02,3,1,4,3,价值用户
105167,2017-11-25,1,8,1,1,挽留用户
105217,2017-11-30,4,3,3,3,价值用户
105221,2017-11-27,2,6,1,2,挽留用户
105223,2017-12-01,2,2,3,2,发展用户
105229,2017-11-29,2,4,2,2,挽留用户
105250,2017-11-30,1,3,3,1,发展用户
105280,2017-12-02,4,1,4,3,价值用户
105293,2017-11-29,2,4,2,2,挽留用户
105295,2017-12-03,1,0,5,1,发展用户
105304,2017-12-03,6,0,5,4,价值用户
105324,2017-12-01,3,2,3,3,价值用户
105353,2017-11-29,2,4,2,2,挽留用户
105395,2017-12-03,3,0,5,3,价值用户
105507,2017-12-02,2,1,4,2,发展用户
105553,2017-11-25,1,8,1,1,挽留用户
10556,2017-11-30,1,3,3,1,发展用户
105575,2017-11-29,5,4,2,3,保持用户
105628,2017-12-03,2,0,5,2,发展用户
105698,2017-12-03,3,0,5,3,价值用户
105710,2017-12-03,2,0,5,2,发展用户
105726,2017-11-29,2,4,2,2,挽留用户
105757,2017-11-30,3,3,3,3,价值用户
105773,2017-11-26,1,7,1,1,挽留用户
105775,2017-12-02,3,1,4,3,价值用户
10578,2017-11-26,2,7,1,2,挽留用户
105785,2017-12-03,7,0,5,4,价值用户
105798,2017-12-03,2,0,5,2,发展用户
105820,2017-12-01,1,2,3,1,发展用户
105851,2017-11-26,4,7,1,3,保持用户
10592,2017-11-28,1,5,2,1,挽留用户
105935,2017-12-01,4,2,3,3,价值用户
105952,2017-11-26,2,7,1,2,挽留用户
105989,2017-12-01,1,2,3,1,发展用户
106,2017-11-27,2,6,1,2,挽留用户
1060,2017-11-26,1,7,1,1,挽留用户
106029,2017-11-30,1,3,3,1,发展用户
106057,2017-11-26,1,7,1,1,挽留用户
106086,2017-12-03,2,0,5,2,发展用户
106104,2017-12-03,3,0,5,3,价值用户
10613,2017-12-01,5,2,3,3,价值用户
106144,2017-12-03,2,0,5,2,发展用户
106165,2017-11-30,1,3,3,1,发展用户
106171,2017-12-03,4,0,5,3,价值用户
106195,2017-11-26,3,7,1,3,保持用户
106252,2017-11-26,1,7,1,1,挽留用户
106270,2017-12-01,4,2,3,3,价值用户
106279,2017-12-03,3,0,5,3,价值用户
106283,2017-11-26,1,7,1,1,挽留用户
106290,2017-11-29,2,4,2,2,挽留用户
106386,2017-12-01,1,2,3,1,发展用户
106395,2017-12-03,4,0,5,3,价值用户
10642,2017-11-30,1,3,3,1,发展用户
106448,2017-11-30,2,3,3,2,发展用户
106449,2017-11-28,5,5,2,3,保持用户
106520,2017-12-01,1,2,3,1,发展用户
10656,2017-12-03,2,0,5,2,发展用户
106567,2017-12-03,6,0,5,4,价值用户
106596,2017-11-30,4,3,3,3,价值用户
106603,2017-12-01,8,2,3,4,价值用户
106622,2017-11-26,1,7,1,1,挽留用户
106644,2017-12-02,3,1,4,3,价值用户
106671,2017-11-30,1,3,3,1,发展用户
106694,2017-12-01,2,2,3,2,发展用户
106750,2017-11-25,4,8,1,3,保持用户
106756,2017-11-26,1,7,1,1,挽留用户
10683,2017-12-03,4,0,5,3,价值用户
106876,2017-12-01,8,2,3,4,价值用户
106878,2017-12-03,1,0,5,1,发展用户
106906,2017-11-27,2,6,1,2,挽留用户
106912,2017-11-29,1,4,2,1,挽留用户
106925,2017-12-03,3,0,5,3,价值用户
106936,2017-11-27,3,6,1,3,保持用户
106963,2017-12-02,5,1,4,3,价值用户
106968,2017-12-03,6,0,5,4,价值用户
106975,2017-12-03,1,0,5,1,发展用户
106983,2017-12-02,4,1,4,3,价值用户
106986,2017-12-01,1,2,3,1,发展用户
107020,2017-12-03,3,0,5,3,价值用户
107028,2017-12-02,6,1,4,4,价值用户
107058,2017-11-26,1,7,1,1,挽留用户
107059,2017-12-03,7,0,5,4,价值用户
107070,2017-11-29,3,4,2,3,保持用户
10708,2017-11-30,3,3,3,3,价值用户
107089,2017-11-29,1,4,2,1,挽留用户
107096,2017-12-01,2,2,3,2,发展用户
107126,2017-12-01,5,2,3,3,价值用户
107142,2017-12-01,1,2,3,1,发展用户
10719,2017-11-30,2,3,3,2,发展用户
107190,2017-12-03,2,0,5,2,发展用户
107191,2017-12-02,5,1,4,3,价值用户
107232,2017-12-02,3,1,4,3,价值用户
107263,2017-11-27,1,6,1,1,挽留用户
10727,2017-11-27,1,6,1,1,挽留用户
107343,2017-11-29,1,4,2,1,挽留用户
107352,2017-11-29,4,4,2,3,保持用户
107433,2017-11-30,5,3,3,3,价值用户
107593,2017-12-01,7,2,3,4,价值用户
107612,2017-11-30,1,3,3,1,发展用户
107659,2017-12-01,6,2,3,4,价值用户
10766,2017-12-03,4,0,5,3,价值用户
107675,2017-12-01,2,2,3,2,发展用户
107689,2017-12-03,1,0,5,1,发展用户
107732,2017-11-27,2,6,1,2,挽留用户
107743,2017-12-02,2,1,4,2,发展用户
107750,2017-12-03,4,0,5,3,价值用户
107785,2017-12-03,2,0,5,2,发展用户
107792,2017-12-01,1,2,3,1,发展用户
107820,2017-12-02,1,1,4,1,发展用户
107848,2017-12-02,1,1,4,1,发展用户
107923,2017-12-01,2,2,3,2,发展用户
1080,2017-11-26,1,7,1,1,挽留用户
108034,2017-11-25,1,8,1,1,挽留用户
10806,2017-11-27,2,6,1,2,挽留用户
10807,2017-12-02,3,1,4,3,价值用户
108105,2017-11-30,1,3,3,1,发展用户
108128,2017-11-29,1,4,2,1,挽留用户
10814,2017-12-03,4,0,5,3,价值用户
108157,2017-11-30,4,3,3,3,价值用户
108179,2017-11-30,1,3,3,1,发展用户
10831,2017-12-03,8,0,5,4,价值用户
108331,2017-11-25,1,8,1,1,挽留用户
108339,2017-12-02,3,1,4,3,价值用户
10834,2017-11-25,1,8,1,1,挽留用户
108342,2017-12-03,4,0,5,3,价值用户
108375,2017-12-02,3,1,4,3,价值用户
108426,2017-11-30,2,3,3,2,发展用户
108499,2017-11-26,1,7,1,1,挽留用户
108502,2017-11-30,2,3,3,2,发展用户
108549,2017-11-30,4,3,3,3,价值用户
108684,2017-11-28,1,5,2,1,挽留用户
108765,2017-12-03,1,0,5,1,发展用户
108783,2017-11-28,4,5,2,3,保持用户
108840,2017-12-03,3,0,5,3,价值用户
108853,2017-12-03,10,0,5,4,价值用户
108883,2017-11-28,1,5,2,1,挽留用户
108895,2017-12-02,1,1,4,1,发展用户
108903,2017-12-01,2,2,3,2,发展用户
108908,2017-12-03,1,0,5,1,发展用户
10891,2017-12-01,1,2,3,1,发展用户
108951,2017-12-03,4,0,5,3,价值用户
108960,2017-11-25,1,8,1,1,挽留用户
108986,2017-11-27,2,6,1,2,挽留用户
109090,2017-11-30,4,3,3,3,价值用户
109231,2017-12-01,1,2,3,1,发展用户
109261,2017-11-27,2,6,1,2,挽留用户
109294,2017-12-02,12,1,4,5,价值用户
109308,2017-12-01,3,2,3,3,价值用户
109320,2017-11-28,2,5,2,2,挽留用户
109333,2017-12-03,3,0,5,3,价值用户
109357,2017-12-03,3,0,5,3,价值用户
109390,2017-11-30,1,3,3,1,发展用户
109406,2017-12-03,5,0,5,3,价值用户
109408,2017-11-26,3,7,1,3,保持用户
109439,2017-12-03,1,0,5,1,发展用户
109455,2017-12-03,1,0,5,1,发展用户
109469,2017-12-01,3,2,3,3,价值用户
109482,2017-11-27,1,6,1,1,挽留用户
10950,2017-12-01,4,2,3,3,价值用户
109509,2017-12-03,2,0,5,2,发展用户
109520,2017-12-03,4,0,5,3,价值用户
109530,2017-12-03,2,0,5,2,发展用户
109556,2017-12-02,8,1,4,4,价值用户
109562,2017-12-03,3,0,5,3,价值用户
109583,2017-12-03,9,0,5,4,价值用户
109596,2017-11-29,3,4,2,3,保持用户
109609,2017-11-25,1,8,1,1,挽留用户
109619,2017-12-02,1,1,4,1,发展用户
109625,2017-11-27,1,6,1,1,挽留用户
10963,2017-11-30,1,3,3,1,发展用户
109638,2017-11-30,4,3,3,3,价值用户
109654,2017-12-03,2,0,5,2,发展用户
109664,2017-11-30,1,3,3,1,发展用户
109713,2017-11-28,1,5,2,1,挽留用户
109719,2017-12-01,1,2,3,1,发展用户
10972,2017-11-27,1,6,1,1,挽留用户
10976,2017-11-28,1,5,2,1,挽留用户
109855,2017-12-02,1,1,4,1,发展用户
109877,2017-12-02,3,1,4,3,价值用户
109902,2017-11-25,1,8,1,1,挽留用户
109915,2017-11-29,1,4,2,1,挽留用户
109953,2017-11-26,1,7,1,1,挽留用户
109990,2017-12-03,2,0,5,2,发展用户
110,2017-11-28,1,5,2,1,挽留用户
110023,2017-12-01,2,2,3,2,发展用户
110046,2017-12-02,2,1,4,2,发展用户
110047,2017-12-02,1,1,4,1,发展用户
110049,2017-11-27,3,6,1,3,保持用户
110103,2017-12-01,2,2,3,2,发展用户
110122,2017-11-29,1,4,2,1,挽留用户
110165,2017-12-03,1,0,5,1,发展用户
110183,2017-12-01,1,2,3,1,发展用户
110192,2017-12-03,2,0,5,2,发展用户
110195,2017-11-30,3,3,3,3,价值用户
110212,2017-12-02,4,1,4,3,价值用户
110223,2017-12-02,2,1,4,2,发展用户
110249,2017-11-30,2,3,3,2,发展用户
110276,2017-11-29,1,4,2,1,挽留用户
11033,2017-11-29,1,4,2,1,挽留用户
110333,2017-11-30,6,3,3,4,价值用户
110372,2017-11-30,4,3,3,3,价值用户
110377,2017-12-03,3,0,5,3,价值用户
110400,2017-12-03,7,0,5,4,价值用户
110415,2017-11-30,2,3,3,2,发展用户
110483,2017-11-27,1,6,1,1,挽留用户
110490,2017-12-02,1,1,4,1,发展用户
110550,2017-11-26,1,7,1,1,挽留用户
110572,2017-12-01,2,2,3,2,发展用户
110587,2017-12-02,2,1,4,2,发展用户
110609,2017-12-01,1,2,3,1,发展用户
110624,2017-11-28,1,5,2,1,挽留用户
110693,2017-12-03,4,0,5,3,价值用户
110721,2017-12-01,3,2,3,3,价值用户
110806,2017-11-27,1,6,1,1,挽留用户
110832,2017-11-30,2,3,3,2,发展用户
11084,2017-12-03,1,0,5,1,发展用户
110877,2017-12-02,2,1,4,2,发展用户
110884,2017-11-25,1,8,1,1,挽留用户
110892,2017-12-02,5,1,4,3,价值用户
110933,2017-12-02,4,1,4,3,价值用户
110948,2017-12-01,2,2,3,2,发展用户
110950,2017-11-30,4,3,3,3,价值用户
110951,2017-12-02,7,1,4,4,价值用户
110990,2017-12-03,5,0,5,3,价值用户
110997,2017-11-29,1,4,2,1,挽留用户
111002,2017-12-02,2,1,4,2,发展用户
111005,2017-12-01,2,2,3,2,发展用户
111012,2017-12-03,3,0,5,3,价值用户
111022,2017-12-01,4,2,3,3,价值用户
111036,2017-12-01,9,2,3,4,价值用户
111055,2017-11-27,2,6,1,2,挽留用户
111090,2017-11-25,2,8,1,2,挽留用户
111123,2017-11-29,1,4,2,1,挽留用户
11116,2017-12-01,1,2,3,1,发展用户
111218,2017-11-28,1,5,2,1,挽留用户
111263,2017-11-28,1,5,2,1,挽留用户
111282,2017-12-03,3,0,5,3,价值用户
111303,2017-12-03,2,0,5,2,发展用户
111344,2017-12-02,6,1,4,4,价值用户
111429,2017-11-28,1,5,2,1,挽留用户
111440,2017-12-03,5,0,5,3,价值用户
111441,2017-11-28,1,5,2,1,挽留用户
111459,2017-12-03,3,0,5,3,价值用户
111471,2017-11-28,1,5,2,1,挽留用户
111548,2017-12-03,3,0,5,3,价值用户
111549,2017-12-03,10,0,5,4,价值用户
111612,2017-12-01,2,2,3,2,发展用户
111616,2017-12-02,3,1,4,3,价值用户
111640,2017-12-03,2,0,5,2,发展用户
111654,2017-11-28,6,5,2,4,保持用户
111695,2017-12-02,4,1,4,3,价值用户
111724,2017-11-25,1,8,1,1,挽留用户
11177,2017-11-30,2,3,3,2,发展用户
111799,2017-11-28,1,5,2,1,挽留用户
111825,2017-11-28,2,5,2,2,挽留用户
111826,2017-12-02,1,1,4,1,发展用户
111849,2017-11-27,1,6,1,1,挽留用户
111865,2017-11-28,1,5,2,1,挽留用户
1119,2017-12-03,8,0,5,4,价值用户
111912,2017-11-28,2,5,2,2,挽留用户
111919,2017-12-02,3,1,4,3,价值用户
11193,2017-12-02,5,1,4,3,价值用户
111941,2017-12-02,2,1,4,2,发展用户
111952,2017-12-02,1,1,4,1,发展用户
11198,2017-11-27,2,6,1,2,挽留用户
112032,2017-12-01,1,2,3,1,发展用户
112072,2017-12-03,3,0,5,3,价值用户
112079,2017-11-28,2,5,2,2,挽留用户
112100,2017-11-28,2,5,2,2,挽留用户
112116,2017-11-25,1,8,1,1,挽留用户
112181,2017-11-25,1,8,1,1,挽留用户
112194,2017-12-03,4,0,5,3,价值用户
112202,2017-12-03,1,0,5,1,发展用户
112215,2017-11-29,3,4,2,3,保持用户
112238,2017-12-03,2,0,5,2,发展用户
112269,2017-11-28,2,5,2,2,挽留用户
112275,2017-12-02,2,1,4,2,发展用户
112296,2017-11-29,3,4,2,3,保持用户
112297,2017-12-02,2,1,4,2,发展用户
112302,2017-11-29,2,4,2,2,挽留用户
112333,2017-12-02,1,1,4,1,发展用户
11234,2017-12-02,4,1,4,3,价值用户
112353,2017-11-29,2,4,2,2,挽留用户
112364,2017-11-26,1,7,1,1,挽留用户
11238,2017-12-03,6,0,5,4,价值用户
11255,2017-12-02,3,1,4,3,价值用户
112581,2017-11-29,2,4,2,2,挽留用户
112685,2017-11-26,2,7,1,2,挽留用户
112754,2017-11-30,1,3,3,1,发展用户
112763,2017-12-02,6,1,4,4,价值用户
112780,2017-11-27,2,6,1,2,挽留用户
112789,2017-11-27,1,6,1,1,挽留用户
112817,2017-12-03,8,0,5,4,价值用户
11282,2017-11-28,1,5,2,1,挽留用户
112832,2017-11-30,2,3,3,2,发展用户
112974,2017-12-03,3,0,5,3,价值用户
113000,2017-12-02,1,1,4,1,发展用户
113064,2017-11-29,2,4,2,2,挽留用户
113078,2017-11-30,2,3,3,2,发展用户
113082,2017-12-03,7,0,5,4,价值用户
113104,2017-12-02,13,1,4,5,价值用户
113129,2017-12-03,1,0,5,1,发展用户
113187,2017-12-01,2,2,3,2,发展用户
113204,2017-11-28,2,5,2,2,挽留用户
113242,2017-11-29,1,4,2,1,挽留用户
113253,2017-12-01,4,2,3,3,价值用户
113255,2017-12-03,3,0,5,3,价值用户
113259,2017-12-03,8,0,5,4,价值用户
113260,2017-11-28,2,5,2,2,挽留用户
113270,2017-12-03,2,0,5,2,发展用户
113309,2017-12-03,1,0,5,1,发展用户
113344,2017-12-02,2,1,4,2,发展用户
113387,2017-12-03,3,0,5,3,价值用户
113487,2017-11-30,3,3,3,3,价值用户
113523,2017-11-27,5,6,1,3,保持用户
113530,2017-12-03,2,0,5,2,发展用户
113547,2017-12-02,3,1,4,3,价值用户
113556,2017-12-02,2,1,4,2,发展用户
113577,2017-12-03,1,0,5,1,发展用户
113618,2017-11-29,2,4,2,2,挽留用户
113709,2017-12-01,1,2,3,1,发展用户
113715,2017-12-02,3,1,4,3,价值用户
113794,2017-12-01,1,2,3,1,发展用户
113797,2017-12-01,2,2,3,2,发展用户
113808,2017-12-02,2,1,4,2,发展用户
113876,2017-12-02,3,1,4,3,价值用户
113906,2017-12-03,2,0,5,2,发展用户
11393,2017-12-01,6,2,3,4,价值用户
11401,2017-12-03,3,0,5,3,价值用户
114018,2017-11-28,2,5,2,2,挽留用户
114044,2017-12-03,5,0,5,3,价值用户
114074,2017-11-28,1,5,2,1,挽留用户
114120,2017-12-03,10,0,5,4,价值用户
114124,2017-12-01,2,2,3,2,发展用户
